1.5,1.5,3,-1
1.5,1.5,4,400.3173828
1.5,1.75,3,400.3173828
1.5,1.75,4,400.3173828
1.5,2,3,-1
1.5,2,4,400.3173828
1.5,2.25,3,400.3173828
1.5,2.25,4,400.3173828
1.5,2.5,3,400.3173828
1.5,2.5,4,400.3173828
1.5,2.75,3,400.3173828
1.5,2.75,4,400.3173828
1.5,3,3,400.3173828
1.5,3,4,400.3173828
1.75,1.5,3,-1
1.75,1.5,4,400.3173828
1.75,1.75,3,400.3173828
1.75,1.75,4,400.3173828
1.75,2,3,-1
1.75,2,4,400.3173828
1.75,2.25,3,400.3173828
1.75,2.25,4,400.3173828
1.75,2.5,3,400.3173828
1.75,2.5,4,400.3173828
1.75,2.75,3,400.3173828
1.75,2.75,4,400.3173828
1.75,3,3,-1
1.75,3,4,618.6767578
2,1.5,3,-1
2,1.5,4,400.3173828
2,1.75,3,400.3173828
2,1.75,4,400.3173828
2,2,3,400.3173828
2,2,4,809.1064453
2,2.25,3,400.3173828
2,2.25,4,965.8935547
2,2.5,3,638.3544922
2,2.5,4,1028.100586
2,2.75,3,762.7685547
2,2.75,4,1035.083008
2,3,3,833.8623047
2,3,4,1011.59668
2.25,1.5,3,-1
2.25,1.5,4,1000.805664
2.25,1.75,3,760.8642578
2.25,1.75,4,1182.348633
2.25,2,3,991.2841797
2.25,2,4,1243.920898
2.25,2.25,3,1104.272461
2.25,2.25,4,1239.477539
2.25,2.5,3,1143.62793
2.25,2.5,4,1200.756836
2.25,2.75,3,1138.549805
2.25,2.75,4,1144.262695
2.25,3,3,1107.446289
2.25,3,4,1080.151367
2.5,1.5,3,1071.899414
2.5,1.5,4,1250.268555
2.5,1.75,3,1226.782227
2.5,1.75,4,1292.163086
2.5,2,3,1283.276367
2.5,2,4,1275.65918
2.5,2.25,3,1282.641602
2.5,2.25,4,1228.686523
2.5,2.5,3,1248.999023
2.5,2.5,4,1167.114258
2.5,2.75,3,1196.948242
2.5,2.75,4,1099.194336
2.5,3,3,1136.645508
2.5,3,4,1030.639648
2.75,1.5,3,1243.286133
2.75,1.5,4,1220.43457
2.75,1.75,3,1295.336914
2.75,1.75,4,1222.338867
2.75,2,3,1292.163086
2.75,2,4,1189.331055
2.75,2.25,3,1256.616211
2.75,2.25,4,1137.280273
2.75,2.5,3,1203.930664
2.75,2.5,4,1076.977539
2.75,2.75,3,1142.993164
2.75,2.75,4,1014.135742
2.75,3,3,1077.612305
2.75,3,4,951.2939453
3,1.5,3,1188.696289
3,1.5,4,1105.541992
3,1.75,3,1207.739258
3,1.75,4,1099.194336
3,2,3,1189.331055
3,2,4,1066.821289
3,2.25,3,1149.975586
3,2.25,4,1021.118164
3,2.5,3,1098.55957
3,2.5,4,969.0673828
3,2.75,3,1041.430664
3,2.75,4,915.1123047
3,3,3,982.3974609
3,3,4,861.1572266
1.5,1.5,2,-1
1.5,1.75,2,-1
1.5,2.,2,-1
1.5,2.25,2,-1
1.5,2.5,2,-1
1.5,2.75,2,-1
1.5,3.,2,-1
1.75,1.5,2,-1
1.75,1.75,2,-1
1.75,2.,2,-1
1.75,2.25,2,-1
1.75,2.5,2,400.3173828125
1.75,2.75,2,400.3173828125
1.75,3.,2,-1
2.,1.5,2,-1
2.,1.75,2,400.3173828125
2.,2.,2,400.3173828125
2.,2.25,2,-1
2.,2.5,2,-1
2.,2.75,2,400.3173828125
2.,3.,2,400.3173828125
2.25,1.5,2,-1
2.25,1.75,2,-1
2.25,2.,2,400.3173828125
2.25,2.25,2,512.6708984375
2.25,2.5,2,-1
2.25,2.75,2,-1
2.25,3.,2,835.1318359375
2.5,1.5,2,-1
2.5,1.75,2,-1
2.5,2.,2,908.7646484375
2.5,2.25,2,1055.3955078125
2.5,2.5,2,1127.1240234375
2.5,2.75,2,1148.7060546875
2.5,3.,2,1137.9150390625
2.75,1.5,2,-1
2.75,1.75,2,-1
2.75,2.,2,1263.5986328125
2.75,2.25,2,1295.3369140625
2.75,2.5,2,1285.8154296875
2.75,2.75,2,-1
2.75,3.,2,1202.6611328125
3.,1.5,2,-1
3.,1.75,2,-1
3.,2.,2,-1
3.,2.25,2,-1
3.,2.5,2,1258.5205078125
3.,2.75,2,-1
3.,3.,2,1150.6103515625
1.75,1.,5,-1
1.75,1.25,5,-1
1.75,1.5,5,-1
1.75,1.75,5,-1
1.75,2.,5,400.3173828125
1.75,2.25,5,-1
1.75,2.5,5,-1
2.,1.,5,-1
2.,1.25,5,-1
2.,1.5,5,-1
2.,1.75,5,-1
2.,2.,5,1110.6201171875
2.,2.25,5,1139.8193359375
2.,2.5,5,-1
2.25,1.,5,-1
2.25,1.25,5,-1
2.25,1.5,5,1214.0869140625
2.25,1.75,5,1274.3896484375
2.25,2.,5,1261.6943359375
2.25,2.25,5,-1
2.25,2.5,5,1146.1669921875
2.5,1.,5,-1
2.5,1.25,5,1179.1748046875
2.5,1.5,5,1249.6337890625
2.5,1.75,5,1243.9208984375
2.5,2.,5,1200.7568359375
2.5,2.25,5,1138.5498046875
2.5,2.5,5,-1
2.75,1.,5,1005.2490234375
2.75,1.25,5,1125.2197265625
2.75,1.5,5,-1
2.75,1.75,5,-1
2.75,2.,5,1087.7685546875
2.75,2.25,5,1030.6396484375
2.75,2.5,5,969.7021484375
3.,1.,5,-1
3.,1.25,5,1003.9794921875
3.,1.5,5,1020.4833984375
3.,1.75,5,1000.8056640625
3.,2.,5,962.7197265625
3.,2.25,5,915.1123046875
3.,2.5,5,864.3310546875
3.25,1.,5,816.0888671875
3.25,1.25,5,878.2958984375
3.25,1.5,5,890.3564453125
3.25,1.75,5,875.1220703125
3.25,2.,5,844.6533203125
3.25,2.25,5,806.5673828125
3.25,2.5,5,764.6728515625
